image_name,adversarial_inceptionv3_ffa,adversarial_inceptionv3_ppa,adversarial_inceptionv3_eba,aimv2_ffa,aimv2_ppa,aimv2_eba,alexnet_ffa,alexnet_ppa,alexnet_eba,alexnet_random_ffa,alexnet_random_ppa,alexnet_random_eba,beit_ffa,beit_ppa,beit_eba,bit_ffa,bit_ppa,bit_eba,blip2_ffa,blip2_ppa,blip2_eba,clip_rn101_ffa,clip_rn101_ppa,clip_rn101_eba,clip_rn101_random_ffa,clip_rn101_random_ppa,clip_rn101_random_eba,clip_rn50_ffa,clip_rn50_ppa,clip_rn50_eba,clip_rn50_random_ffa,clip_rn50_random_ppa,clip_rn50_random_eba,clip_vit_b32_ffa,clip_vit_b32_ppa,clip_vit_b32_eba,clip_vit_b32_random_ffa,clip_vit_b32_random_ppa,clip_vit_b32_random_eba,convnext_ffa,convnext_ppa,convnext_eba,cornet_rt_ffa,cornet_rt_ppa,cornet_rt_eba,cornet_s_ffa,cornet_s_ppa,cornet_s_eba,cornet_z_ffa,cornet_z_ppa,cornet_z_eba,cross_vit_ffa,cross_vit_ppa,cross_vit_eba,densenet121_ffa,densenet121_ppa,densenet121_eba,densenet161_ffa,densenet161_ppa,densenet161_eba,densenet169_ffa,densenet169_ppa,densenet169_eba,densenet201_ffa,densenet201_ppa,densenet201_eba,dinov2_large_ffa,dinov2_large_ppa,dinov2_large_eba,dreamsim_vitb16_ffa,dreamsim_vitb16_ppa,dreamsim_vitb16_eba,dreamsim_vitb32_ffa,dreamsim_vitb32_ppa,dreamsim_vitb32_eba,efficient_net_ffa,efficient_net_ppa,efficient_net_eba
image_001.png,0.4860399906316547,-0.8039389111170889,0.3635144516858409,-0.0688903162973886,-0.3260563584607327,0.3128302502425383,0.06601687029570565,-0.229831984224587,0.18638621610580786,-0.027636966017115037,-0.010712269495877065,-0.01848746568988809,0.26600737859138585,-0.5418098928285626,0.7701878842239639,0.4323904131221788,-0.35142072528887636,0.5967394978285046,-0.1059707859992804,-0.4200314686913167,0.32182426791351226,0.08061961818345974,-0.5238850667459239,0.22641734945494454,-0.059722617543016304,-0.019036478780364307,-0.018712076736604997,0.09976378297394235,-0.6799589573030927,0.44453223575428036,-0.06746639127032726,-0.014029497100141735,0.003959000561386915,0.06757340711419856,-0.881071613267915,0.3853671869447496,-0.09500652821259781,-0.01199857875717752,-0.04160126948542437,0.5001602358153537,-0.5539188224569972,0.6580199918529807,0.22253605572561416,-0.49118057793750863,0.5455875963116097,0.5234933181109125,-0.6919045955101015,0.5602077923379246,0.4453265151547466,-0.5454869982978183,0.2693528714257322,0.17449764037334398,-0.5100567600458544,0.3367980087385456,0.5262358597058324,-0.6772127619302605,0.7382052638629465,0.41563862716446126,-0.41273164215583014,0.46768433532704917,0.3765073338193122,-0.6325291321151562,0.5227808344888348,0.3523623883573328,-0.7455368315773815,0.3373079390683744,-0.027799402468754227,-0.448793583018965,0.3661489507925758,0.0077307582863765205,-0.8509447211486252,0.19501643389199283,0.058530872939388634,-0.627900994824342,0.5738797312361031,-0.034532955231134616,-0.3819567449662988,0.1332929765047337
image_002.png,0.24562990301036322,-0.6077225996579624,0.3470930028037899,0.3834246128508769,-0.41002389572834125,0.05495595522976337,0.5023459857771975,-0.2785822189490931,0.3873766186026615,-0.02764875275812433,-0.010922074542414258,-0.018680513604971905,0.3084372991573081,-0.5028523298358893,0.20421595097539952,0.5658507445092539,-0.8446512032512966,0.2622838499695677,0.07277257330653872,-0.6366095736865226,-0.09959980671004845,0.32951213462621637,-0.40794984082064306,0.07181065754687714,-0.029286076720981526,0.0014149680278223173,-0.07334949288088577,0.32282655803465893,-0.5950110518679043,0.2789981197251558,-0.029536199880999314,0.008704574014169039,-0.05153297988073399,0.36764080375862207,-0.7287261650648963,0.2495092936459027,-0.028402746108090033,0.1292587280969765,-0.05019042056661855,0.3512090281778478,-0.7784374848077418,0.45105034851567016,0.5032505008870705,-0.42847758479500475,0.697278665670895,0.3875493038017771,-0.458553747856522,0.44013373224707414,0.44900674704987786,-0.41023861026517544,0.4541493069580904,0.3685648000458328,-0.5798679911179015,0.598975553603565,0.4603578795258778,-0.3963459110948669,0.5302729325660466,0.4314995620493366,-0.7164734058171155,0.40772856712764843,0.2522468455116311,-0.7062442577771774,0.39568836429591286,0.48513249994916374,-0.8272935395459254,0.3981860076968756,0.4700296296238608,-0.547855309006643,-0.05542550696114711,0.36624464560716347,-0.726086664474897,0.2953683456292144,0.2579425663229432,-0.5200049402303548,0.2896031922530975,0.47158429042732747,-0.5107639193891054,0.052854224476362135
image_003.png,0.20038380973088535,-0.3329112642094651,0.12256607273422765,0.22388935643644983,-0.5296256041990971,0.556302857890379,0.029770069177439386,-0.5107586543616229,-0.07780548683635226,-0.02765876312940378,-0.01067771232618293,-0.018393917289015453,0.19615128366556278,-0.5456110773185098,0.19479049369396784,0.3993450549539106,-0.6726416515367004,0.3256809478475368,0.07608451447127694,-0.5459618534373953,0.4162665631872554,0.0703725186030266,-0.38872302399767666,0.2934096983274158,-0.07634295410295823,-0.032106082550314,-0.061952081708064474,0.20156910429661834,-0.46786521024418226,0.2321850599193932,-0.02918960185664284,0.005096295551962131,0.006090779929458274,0.3316264428912438,-0.7182164082271486,0.2047329535515419,-0.15623134000463587,0.16481138822705463,-0.257312235173093,0.2993148227466801,-0.49066155293528463,0.5188427644925224,-0.009754143142812578,-0.7398886151987797,0.0416104850356984,0.0699546808739812,-0.5324364446281674,0.20648334396664056,0.12380303654854846,-0.9390688154148865,0.059032536358179746,0.2892644551950741,-0.5409587974404078,0.22652354845583603,0.0902140966457882,-0.4351995935945575,0.004746732223223357,0.20352261183801623,-0.6588336273107633,0.05300760459542516,0.14899938757818806,-0.8073358699224227,0.12151971195009252,0.14185832189747222,-0.6804443528531874,0.11225033886924222,0.26940499902484993,-0.4174687438959857,0.6607687939486687,0.2186166785436932,-0.5743847378093012,0.2415289103645549,0.1561808045234859,-0.78192244763987,0.4758844453174266,0.18847901283115587,-0.5079393541071796,0.08153079155733477
image_004.png,0.4413434856261683,-0.5338688590236077,0.31918452127254854,0.5384745057151971,-0.4848394888294873,0.44036702214988416,0.2500670513797645,-0.44403652050798315,0.330006329902655,-0.027656280188361117,-0.010608686750308221,-0.018354619512555622,0.1434645252025884,-0.6372096836022726,0.4538021238042556,0.581278501417977,-0.5298224859840049,0.28982064173691213,0.40157892289324326,-0.7672526121960772,0.446349749253029,0.22978210734013552,-0.5757860077290262,0.30410930052610835,-0.08511942478518558,-0.008423071276862792,-0.11250851157520987,0.38466686456315946,-0.7630731036582316,0.3437287716453435,-0.036504337359245805,0.005082043151248734,-0.013426620486559012,0.4190856478025476,-0.9764981657701977,0.6652448662939257,-0.21465380903328224,0.4575870186436778,-0.4395453434929361,0.30174301522419733,-0.699360554857281,0.41251420604388406,0.1979612256367769,-0.6100996552730303,0.43179256006845324,0.43275617620018025,-0.7097757243975542,0.4629002187426104,0.39757439541609635,-0.5247794302974446,0.4828350777378019,0.21240320783004416,-0.9351659773751242,0.41175906015719427,0.46220919034800195,-0.8165346614590996,0.6048840085504472,0.3563863093361217,-0.5986881887077652,0.46819731866927194,0.43079872227757754,-0.6580267687925542,0.6655416190990846,0.35093880377257214,-0.7591393828629498,0.4360428235337621,0.43140417614928317,-0.6063736366778414,0.2156848772900284,0.4460289493488023,-1.3044785407395318,0.3724718736489201,0.10350059449601809,-0.7145208206824256,0.765756660045186,0.1780733085450763,-0.7590821529250062,0.176117612044771
image_005.png,0.225350005686473,-0.6344281323600417,0.19987057133109257,-0.09906402959159248,-0.6135090594235585,0.4021302788197302,0.33481172318784935,-0.6682915155532192,0.45220957620668256,-0.027640938167160276,-0.010805607572999368,-0.018421466351954394,0.40402623977285795,-0.6736029798874896,0.47442480003242643,0.32273637774327574,-0.4914605977269728,0.34442699272393346,0.1992983200077446,-0.7878596816127835,0.6273164476903297,0.07544600417838801,-0.6759654053376807,0.2615841545257376,-0.06807019093363967,-0.05585530283350676,0.0722530553892951,0.2153800919309893,-0.7651801195149007,0.4578016130588402,-0.03339599199477952,0.01147916470994433,-0.03155667917028155,0.24379868999217225,-0.9045103750380862,0.38497090708318654,0.009957432592100355,-0.4431341112928977,-0.04462571111826504,0.51438920379762,-0.9972236998290179,0.5473208406582603,-0.012584029754439065,-0.7484123888283295,0.24437322641562326,0.3482179895307421,-0.6235317364730841,0.35974458246249913,0.41547981993029903,-0.8798990593171848,0.6619534962065974,0.2661638682446047,-0.6614366720515893,0.07956067718722581,0.27010578786051576,-0.636933880577366,0.37513530306099097,0.4717130560737478,-0.7487715662000664,0.4554643860300843,0.2893329209039331,-1.0424605106729594,0.4010070559937589,0.29922451242393494,-0.8764392217475263,0.5770832152499802,0.3096340852811124,-0.6958362874321412,0.25365713568686676,0.1226588918242918,-1.0084114220552394,0.08691166235956028,0.0007941875533284051,-0.8966728871166311,0.6420439579988623,0.20611876119175332,-0.6450451294264471,0.32774359758642746
image_006.png,0.44171973079437776,-0.85535713301039,0.3430536707874597,0.3431911277779841,-0.257608075238298,0.42396295112682947,0.17242111610840516,-0.05533625632196734,0.3030386306829341,-0.027631974954810217,-0.011054145128949781,-0.018613745941832308,0.22544313224088453,-0.573543441490546,0.4008960186114448,0.3927419251624453,-0.528890582640095,0.37613227945367617,0.15298922034956036,-0.5338991446127425,0.2164017682088981,0.3242240468015395,-0.5874383041677207,-0.16914981055713296,-0.04870455272921085,-0.009717037183619727,-0.04770797505337331,0.3973187885374642,-0.8182454868992803,0.45997737446210113,-0.03191250324292842,0.007686003226326755,-0.05225588200078175,0.4062115216547072,-0.7928040764562954,0.501492711375661,0.12288285167230939,-0.19968249868467985,-0.08874485586533064,0.5616054053043729,-1.1534728552913602,0.5025761086971916,0.32020269622265324,-0.5384230155492842,0.5459547204393574,0.6517414179729433,-0.985819795251803,0.5604983367716944,0.5520712118816963,0.13259186320115687,0.506959641426073,0.589688420783489,-0.7334558848454895,0.32287661824272923,0.5845197756864474,-1.0556193935681148,0.5248464935812143,0.7158745283042419,-0.9429475968656629,0.5263309788828702,0.4706337508893775,-0.8821730774197762,0.4082435056262064,0.472529842291943,-1.0227389631874533,0.2708315321105398,0.3406202444623292,-0.5784361462688857,0.317242555474193,0.33698074410291645,-1.1723792258486805,0.12551057418867545,0.30653778413654037,-0.7449689750098295,0.2920137533854265,0.4625490907730545,-0.7417172724170831,0.16784984704601172
image_007.png,0.2842561021484903,-0.9470205185304125,0.1694932402370607,0.4787968634393628,-0.39740177158422146,0.03823558106690572,0.3499172453328905,-0.27372499626589963,0.1134090642305888,-0.027622642280307416,-0.010882934888269488,-0.018527858671823327,0.3599470500150102,-0.5858558346412255,0.23195049997560296,0.253666144621418,-0.8506742922655971,0.16558749858127148,0.3431192727706801,-0.7561072122112689,-0.06121190748175192,0.17659045122147604,-0.6785252507662235,-0.12783906887607618,-0.09779761644735849,-0.045483047048626817,-0.05054741423360535,0.26335552228580866,-0.8641610080759681,-0.29493091527701637,-0.07214511419544335,-0.023357943543044362,0.011785308033806296,0.4581208821332769,-0.9997331606617487,0.1615891184555344,-0.03233277815844156,-0.10115094800574945,-0.10720897917715437,0.6168869161541318,-1.050334315791548,0.350487418183351,0.17031705714684167,-0.7816968472553281,0.24672715637826048,0.5787813750449464,-0.8690774268006899,0.3845610775348382,0.11302252134663318,-0.2104101940392112,0.17834895498479073,0.442040543038757,-0.8248186858586106,0.551374635017707,0.6695113023482887,-0.8829898892804129,0.46853556276371927,0.6501578199911301,-0.9766810133875129,0.35532023887648667,0.48670016613030576,-1.0570063206502007,0.5005361709101603,0.6868367594765634,-0.8681624454370691,0.4564832109056213,0.5974047113549453,-0.8142771188684234,0.3251487287266913,0.4983397399663259,-0.6681524437974649,0.29209378142920855,0.5474987784049385,-0.5409799206675405,0.10062322498602032,0.4976827679803548,-0.9116074216526106,0.015352102757197028
image_008.png,0.3319518136077784,-0.5191561892569303,0.3731433072085276,-0.02967446071502893,0.1820834493109954,0.3636486335277266,0.6381271743090751,-0.674473787055587,0.6614210400026757,-0.027655694861451644,-0.010806669015591965,-0.01854782366579652,0.11730895316837663,-0.26258273460811987,0.37952766479027156,0.24867399207670138,-0.33986916945527396,0.2494184250344208,-0.20630716844806551,-0.2977303245589063,0.1912722391169746,0.10673810887071122,-0.32898090443367345,0.2378407444851302,-0.054305483267106644,0.03953911331697128,-0.2127591472985519,0.054767081598223154,-0.2311917123901763,0.3171300060642897,-0.02960510264533213,0.012718762734139294,-0.05623977550619661,-0.02416480246740432,-0.6412946610979904,0.27183034519726423,-0.06365624205085746,0.2814935459804834,-0.2893831999838115,0.2605133033416093,-0.33298994514010205,0.2985513358099117,0.23505065482361476,-0.2554453404330875,0.3366380031721571,0.38063925084808853,-0.29938524406666744,0.39079662632700374,0.5054964516129782,-0.8337793644779865,0.31023360399351724,0.2073191355731125,-0.3960984173344614,0.3063769378246225,0.28247573081788985,-0.5285312144226761,0.33704840197742514,0.3649376663249298,-0.36998805918224936,0.40335572685449766,0.24572930574435325,-0.3552131220243208,0.35322957550938877,0.15787832677694735,-0.5710340726373601,0.2574754620232781,-0.10484682100528446,-0.1848879196776317,0.5683931744748539,-0.15761606802990888,-0.19010593892034305,0.09562032798710472,0.04357943207210232,-0.1238319638777638,0.49019899388734245,0.00550160585485097,-0.43434555956952836,0.36189224985792484
image_009.png,0.7140110861314929,-0.9552687276228965,0.00310538459875482,0.38577294897212644,-0.23759496030100877,-0.01957782267485825,0.12747049722664433,-0.3824291980292297,-0.08622004263914784,-0.02764065768202251,-0.010707938258262821,-0.018395277579109498,0.4190481351421855,-0.629528204951272,0.20148638695624171,0.6575887828217247,-1.0863226663363308,0.10944628058272371,-0.11285501396167742,-0.9686239972886237,-0.6521516271431937,0.24083858280567524,-0.7545296122749171,-0.2600360137865307,-0.02010875528706914,-0.005312606252587346,0.03765740091815673,0.3665632158921064,-0.8340218249228529,-0.11042104397409694,-0.03705126828287712,-0.014532089305752184,0.04273341764669755,0.40148666321154286,-0.7642554819465158,-0.1811500715866029,0.09000580379604128,-0.08695004035852934,-0.005326823224620962,0.8612526915447173,-0.8538488286484285,0.10114758057909173,0.5895485064702879,-0.8954081618008148,0.05050982297415228,0.7922747044735614,-0.9011072300344825,0.025842428499659693,0.2721675686341809,-0.20848133924180967,0.15980887742158625,0.6733531254339136,-0.6462643912945135,0.3004744475648208,1.0440711771299303,-0.8928394796126392,0.14443150674263902,0.899451026112861,-0.7367266877288442,0.13671903746239022,1.0986357968009217,-0.42241531707455277,0.35874152938974224,1.0626665942641444,-0.8629957606315929,0.17340075025849572,0.34974410848733684,-0.6482029378532889,-0.05073123779295873,0.17913060426333524,-0.5505079369086668,-0.08526683907596108,0.7730694968567501,-0.4023823855546208,0.31529332229954105,0.8146355871537794,-0.666196048892985,-0.056752680464076166
image_010.png,0.4695061713017461,-0.5445011750872867,0.3364413637023483,0.33188427458406694,-0.2818140367653275,0.6361175196391046,0.17869562898785613,-0.46067117370298977,0.19690006234922758,-0.02763168350035339,-0.010785954623763876,-0.018578617640188606,0.2873236741951937,-0.7170125682792499,0.6663976936065991,0.4333811617975368,-0.7138998646828362,0.48096808662528767,0.3913133442675039,-0.8410488021662669,0.648315298759941,0.08409117716598694,-0.644011284211084,0.33317403558295555,-0.09456811648697265,-0.040869276616277095,-0.03655996908635327,0.14613778606140415,-0.8127825820687441,0.22427805164557926,-0.08251399025025091,-0.022499833238690814,0.006064381519239168,0.23898366714538954,-0.9254863514487012,0.38707838778390863,-0.06936694204016437,-0.07682009256360767,0.013070032584383027,0.38265412269217386,-0.9939750608991816,0.42053155697663575,0.2851709828617093,-0.6036579139570237,0.07758414489393575,0.38585218784071545,-0.6293272958056702,0.3107651013480203,0.3296832528443976,-0.5831702562472022,0.36002926312883393,0.19475802546627194,-0.6081404100341665,0.26683504215503123,0.4234374385657486,-0.6423798186251841,0.4414584252803443,0.35688234865925583,-0.6061737771142289,0.3613696260983466,0.35917485613238026,-0.7984083584778179,0.520755400328298,0.3609315815066929,-0.7481365432025269,0.42605161291767996,0.21948471282138593,-0.8361078743485222,0.5884343541921788,0.12856763378195413,-1.1420046050710033,0.4982411029268156,0.2437096833616922,-0.4632015302059937,0.824014114258779,0.19739014920147718,-0.5840892158275542,0.1373346225369931
